,ForecastId,Province_State,Country_Region,Date,geo,ConfirmedCases,Fatalities,Country_Province
11930,11931,Puerto Rico,US,2020-04-21,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11931,11932,Puerto Rico,US,2020-04-22,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11932,11933,Puerto Rico,US,2020-04-23,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11933,11934,Puerto Rico,US,2020-04-24,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11934,11935,Puerto Rico,US,2020-04-25,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11935,11936,Puerto Rico,US,2020-04-26,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11936,11937,Puerto Rico,US,2020-04-27,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11937,11938,Puerto Rico,US,2020-04-28,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11938,11939,Puerto Rico,US,2020-04-29,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11939,11940,Puerto Rico,US,2020-04-30,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11940,11941,Puerto Rico,US,2020-05-01,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11941,11942,Puerto Rico,US,2020-05-02,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11942,11943,Puerto Rico,US,2020-05-03,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11943,11944,Puerto Rico,US,2020-05-04,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11944,11945,Puerto Rico,US,2020-05-05,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11945,11946,Puerto Rico,US,2020-05-06,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11946,11947,Puerto Rico,US,2020-05-07,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11947,11948,Puerto Rico,US,2020-05-08,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11948,11949,Puerto Rico,US,2020-05-09,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11949,11950,Puerto Rico,US,2020-05-10,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11950,11951,Puerto Rico,US,2020-05-11,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11951,11952,Puerto Rico,US,2020-05-12,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11952,11953,Puerto Rico,US,2020-05-13,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11953,11954,Puerto Rico,US,2020-05-14,USPuerto Rico,1213.0,62.0,"Puerto Rico, US"
11954,11955,Rhode Island,US,2020-04-02,USRhode Island,645.0,12.0,"Rhode Island, US"
11955,11956,Rhode Island,US,2020-04-03,USRhode Island,711.0,14.0,"Rhode Island, US"
11956,11957,Rhode Island,US,2020-04-04,USRhode Island,806.0,17.0,"Rhode Island, US"
11957,11958,Rhode Island,US,2020-04-05,USRhode Island,922.0,25.0,"Rhode Island, US"
11958,11959,Rhode Island,US,2020-04-06,USRhode Island,1082.0,27.0,"Rhode Island, US"
11959,11960,Rhode Island,US,2020-04-07,USRhode Island,1229.0,30.0,"Rhode Island, US"
11960,11961,Rhode Island,US,2020-04-08,USRhode Island,1450.0,35.0,"Rhode Island, US"
11961,11962,Rhode Island,US,2020-04-09,USRhode Island,1727.0,43.0,"Rhode Island, US"
11962,11963,Rhode Island,US,2020-04-10,USRhode Island,1727.0,43.0,"Rhode Island, US"
11963,11964,Rhode Island,US,2020-04-11,USRhode Island,2349.0,56.0,"Rhode Island, US"
11964,11965,Rhode Island,US,2020-04-12,USRhode Island,2665.0,63.0,"Rhode Island, US"
11965,11966,Rhode Island,US,2020-04-13,USRhode Island,2665.0,63.0,"Rhode Island, US"
11966,11967,Rhode Island,US,2020-04-14,USRhode Island,3251.0,80.0,"Rhode Island, US"
11967,11968,Rhode Island,US,2020-04-15,USRhode Island,3251.0,80.0,"Rhode Island, US"
11968,11969,Rhode Island,US,2020-04-16,USRhode Island,3529.0,87.0,"Rhode Island, US"
11969,11970,Rhode Island,US,2020-04-17,USRhode Island,4177.0,118.0,"Rhode Island, US"
11970,11971,Rhode Island,US,2020-04-18,USRhode Island,4491.0,137.0,"Rhode Island, US"
11971,11972,Rhode Island,US,2020-04-19,USRhode Island,4706.0,150.0,"Rhode Island, US"
11972,11973,Rhode Island,US,2020-04-20,USRhode Island,4706.0,150.0,"Rhode Island, US"
11973,11974,Rhode Island,US,2020-04-21,USRhode Island,4706.0,150.0,"Rhode Island, US"
11974,11975,Rhode Island,US,2020-04-22,USRhode Island,4706.0,150.0,"Rhode Island, US"
11975,11976,Rhode Island,US,2020-04-23,USRhode Island,4706.0,150.0,"Rhode Island, US"
11976,11977,Rhode Island,US,2020-04-24,USRhode Island,4706.0,150.0,"Rhode Island, US"
11977,11978,Rhode Island,US,2020-04-25,USRhode Island,4706.0,150.0,"Rhode Island, US"
11978,11979,Rhode Island,US,2020-04-26,USRhode Island,4706.0,150.0,"Rhode Island, US"
11979,11980,Rhode Island,US,2020-04-27,USRhode Island,4706.0,150.0,"Rhode Island, US"
11980,11981,Rhode Island,US,2020-04-28,USRhode Island,4706.0,150.0,"Rhode Island, US"
11981,11982,Rhode Island,US,2020-04-29,USRhode Island,4706.0,150.0,"Rhode Island, US"
11982,11983,Rhode Island,US,2020-04-30,USRhode Island,4706.0,150.0,"Rhode Island, US"
11983,11984,Rhode Island,US,2020-05-01,USRhode Island,4706.0,150.0,"Rhode Island, US"
11984,11985,Rhode Island,US,2020-05-02,USRhode Island,4706.0,150.0,"Rhode Island, US"
11985,11986,Rhode Island,US,2020-05-03,USRhode Island,4706.0,150.0,"Rhode Island, US"
11986,11987,Rhode Island,US,2020-05-04,USRhode Island,4706.0,150.0,"Rhode Island, US"
11987,11988,Rhode Island,US,2020-05-05,USRhode Island,4706.0,150.0,"Rhode Island, US"
11988,11989,Rhode Island,US,2020-05-06,USRhode Island,4706.0,150.0,"Rhode Island, US"
11989,11990,Rhode Island,US,2020-05-07,USRhode Island,4706.0,150.0,"Rhode Island, US"
11990,11991,Rhode Island,US,2020-05-08,USRhode Island,4706.0,150.0,"Rhode Island, US"
11991,11992,Rhode Island,US,2020-05-09,USRhode Island,4706.0,150.0,"Rhode Island, US"
11992,11993,Rhode Island,US,2020-05-10,USRhode Island,4706.0,150.0,"Rhode Island, US"
11993,11994,Rhode Island,US,2020-05-11,USRhode Island,4706.0,150.0,"Rhode Island, US"
11994,11995,Rhode Island,US,2020-05-12,USRhode Island,4706.0,150.0,"Rhode Island, US"
11995,11996,Rhode Island,US,2020-05-13,USRhode Island,4706.0,150.0,"Rhode Island, US"
11996,11997,Rhode Island,US,2020-05-14,USRhode Island,4706.0,150.0,"Rhode Island, US"
11997,11998,South Carolina,US,2020-04-02,USSouth Carolina,1554.0,31.0,"South Carolina, US"
11998,11999,South Carolina,US,2020-04-03,USSouth Carolina,1700.0,34.0,"South Carolina, US"
11999,12000,South Carolina,US,2020-04-04,USSouth Carolina,1917.0,40.0,"South Carolina, US"
12000,12001,South Carolina,US,2020-04-05,USSouth Carolina,2049.0,44.0,"South Carolina, US"
12001,12002,South Carolina,US,2020-04-06,USSouth Carolina,2232.0,48.0,"South Carolina, US"
12002,12003,South Carolina,US,2020-04-07,USSouth Carolina,2417.0,51.0,"South Carolina, US"
12003,12004,South Carolina,US,2020-04-08,USSouth Carolina,2417.0,51.0,"South Carolina, US"
12004,12005,South Carolina,US,2020-04-09,USSouth Carolina,2793.0,67.0,"South Carolina, US"
12005,12006,South Carolina,US,2020-04-10,USSouth Carolina,3067.0,72.0,"South Carolina, US"
12006,12007,South Carolina,US,2020-04-11,USSouth Carolina,3211.0,80.0,"South Carolina, US"
12007,12008,South Carolina,US,2020-04-12,USSouth Carolina,3320.0,82.0,"South Carolina, US"
12008,12009,South Carolina,US,2020-04-13,USSouth Carolina,3391.0,82.0,"South Carolina, US"
12009,12010,South Carolina,US,2020-04-14,USSouth Carolina,3553.0,97.0,"South Carolina, US"
12010,12011,South Carolina,US,2020-04-15,USSouth Carolina,3656.0,106.0,"South Carolina, US"
12011,12012,South Carolina,US,2020-04-16,USSouth Carolina,3931.0,111.0,"South Carolina, US"
12012,12013,South Carolina,US,2020-04-17,USSouth Carolina,4099.0,116.0,"South Carolina, US"
12013,12014,South Carolina,US,2020-04-18,USSouth Carolina,4248.0,119.0,"South Carolina, US"
12014,12015,South Carolina,US,2020-04-19,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12015,12016,South Carolina,US,2020-04-20,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12016,12017,South Carolina,US,2020-04-21,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12017,12018,South Carolina,US,2020-04-22,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12018,12019,South Carolina,US,2020-04-23,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12019,12020,South Carolina,US,2020-04-24,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12020,12021,South Carolina,US,2020-04-25,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12021,12022,South Carolina,US,2020-04-26,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12022,12023,South Carolina,US,2020-04-27,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12023,12024,South Carolina,US,2020-04-28,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12024,12025,South Carolina,US,2020-04-29,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12025,12026,South Carolina,US,2020-04-30,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12026,12027,South Carolina,US,2020-05-01,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12027,12028,South Carolina,US,2020-05-02,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12028,12029,South Carolina,US,2020-05-03,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12029,12030,South Carolina,US,2020-05-04,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12030,12031,South Carolina,US,2020-05-05,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12031,12032,South Carolina,US,2020-05-06,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12032,12033,South Carolina,US,2020-05-07,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12033,12034,South Carolina,US,2020-05-08,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12034,12035,South Carolina,US,2020-05-09,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12035,12036,South Carolina,US,2020-05-10,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12036,12037,South Carolina,US,2020-05-11,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12037,12038,South Carolina,US,2020-05-12,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12038,12039,South Carolina,US,2020-05-13,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12039,12040,South Carolina,US,2020-05-14,USSouth Carolina,4377.0,120.0,"South Carolina, US"
12040,12041,South Dakota,US,2020-04-02,USSouth Dakota,165.0,2.0,"South Dakota, US"
12041,12042,South Dakota,US,2020-04-03,USSouth Dakota,187.0,2.0,"South Dakota, US"
12042,12043,South Dakota,US,2020-04-04,USSouth Dakota,212.0,2.0,"South Dakota, US"
12043,12044,South Dakota,US,2020-04-05,USSouth Dakota,240.0,2.0,"South Dakota, US"
12044,12045,South Dakota,US,2020-04-06,USSouth Dakota,288.0,4.0,"South Dakota, US"
12045,12046,South Dakota,US,2020-04-07,USSouth Dakota,320.0,6.0,"South Dakota, US"
12046,12047,South Dakota,US,2020-04-08,USSouth Dakota,393.0,6.0,"South Dakota, US"
12047,12048,South Dakota,US,2020-04-09,USSouth Dakota,447.0,6.0,"South Dakota, US"
12048,12049,South Dakota,US,2020-04-10,USSouth Dakota,536.0,6.0,"South Dakota, US"
12049,12050,South Dakota,US,2020-04-11,USSouth Dakota,626.0,6.0,"South Dakota, US"
12050,12051,South Dakota,US,2020-04-12,USSouth Dakota,730.0,6.0,"South Dakota, US"
12051,12052,South Dakota,US,2020-04-13,USSouth Dakota,868.0,6.0,"South Dakota, US"
12052,12053,South Dakota,US,2020-04-14,USSouth Dakota,988.0,6.0,"South Dakota, US"
12053,12054,South Dakota,US,2020-04-15,USSouth Dakota,1168.0,6.0,"South Dakota, US"
12054,12055,South Dakota,US,2020-04-16,USSouth Dakota,1311.0,7.0,"South Dakota, US"
12055,12056,South Dakota,US,2020-04-17,USSouth Dakota,1411.0,7.0,"South Dakota, US"
12056,12057,South Dakota,US,2020-04-18,USSouth Dakota,1542.0,7.0,"South Dakota, US"
12057,12058,South Dakota,US,2020-04-19,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12058,12059,South Dakota,US,2020-04-20,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12059,12060,South Dakota,US,2020-04-21,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12060,12061,South Dakota,US,2020-04-22,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12061,12062,South Dakota,US,2020-04-23,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12062,12063,South Dakota,US,2020-04-24,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12063,12064,South Dakota,US,2020-04-25,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12064,12065,South Dakota,US,2020-04-26,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12065,12066,South Dakota,US,2020-04-27,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12066,12067,South Dakota,US,2020-04-28,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12067,12068,South Dakota,US,2020-04-29,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12068,12069,South Dakota,US,2020-04-30,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12069,12070,South Dakota,US,2020-05-01,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12070,12071,South Dakota,US,2020-05-02,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12071,12072,South Dakota,US,2020-05-03,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12072,12073,South Dakota,US,2020-05-04,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12073,12074,South Dakota,US,2020-05-05,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12074,12075,South Dakota,US,2020-05-06,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12075,12076,South Dakota,US,2020-05-07,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12076,12077,South Dakota,US,2020-05-08,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12077,12078,South Dakota,US,2020-05-09,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12078,12079,South Dakota,US,2020-05-10,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12079,12080,South Dakota,US,2020-05-11,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12080,12081,South Dakota,US,2020-05-12,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12081,12082,South Dakota,US,2020-05-13,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12082,12083,South Dakota,US,2020-05-14,USSouth Dakota,1635.0,7.0,"South Dakota, US"
12083,12084,Tennessee,US,2020-04-02,USTennessee,3013.0,36.0,"Tennessee, US"
12084,12085,Tennessee,US,2020-04-03,USTennessee,3067.0,41.0,"Tennessee, US"
12085,12086,Tennessee,US,2020-04-04,USTennessee,3322.0,50.0,"Tennessee, US"
12086,12087,Tennessee,US,2020-04-05,USTennessee,3633.0,53.0,"Tennessee, US"
12087,12088,Tennessee,US,2020-04-06,USTennessee,3802.0,65.0,"Tennessee, US"
12088,12089,Tennessee,US,2020-04-07,USTennessee,4139.0,72.0,"Tennessee, US"
12089,12090,Tennessee,US,2020-04-08,USTennessee,4363.0,80.0,"Tennessee, US"
12090,12091,Tennessee,US,2020-04-09,USTennessee,4634.0,94.0,"Tennessee, US"
12091,12092,Tennessee,US,2020-04-10,USTennessee,4891.0,98.0,"Tennessee, US"
12092,12093,Tennessee,US,2020-04-11,USTennessee,5132.0,106.0,"Tennessee, US"
12093,12094,Tennessee,US,2020-04-12,USTennessee,5508.0,106.0,"Tennessee, US"
12094,12095,Tennessee,US,2020-04-13,USTennessee,5610.0,109.0,"Tennessee, US"
12095,12096,Tennessee,US,2020-04-14,USTennessee,5827.0,124.0,"Tennessee, US"
12096,12097,Tennessee,US,2020-04-15,USTennessee,5827.0,124.0,"Tennessee, US"
12097,12098,Tennessee,US,2020-04-16,USTennessee,6375.0,136.0,"Tennessee, US"
12098,12099,Tennessee,US,2020-04-17,USTennessee,6263.0,141.0,"Tennessee, US"
12099,12100,Tennessee,US,2020-04-18,USTennessee,6589.0,142.0,"Tennessee, US"
12100,12101,Tennessee,US,2020-04-19,USTennessee,7070.0,148.0,"Tennessee, US"
12101,12102,Tennessee,US,2020-04-20,USTennessee,7070.0,148.0,"Tennessee, US"
12102,12103,Tennessee,US,2020-04-21,USTennessee,7070.0,148.0,"Tennessee, US"
12103,12104,Tennessee,US,2020-04-22,USTennessee,7070.0,148.0,"Tennessee, US"
12104,12105,Tennessee,US,2020-04-23,USTennessee,7070.0,148.0,"Tennessee, US"
12105,12106,Tennessee,US,2020-04-24,USTennessee,7070.0,148.0,"Tennessee, US"
12106,12107,Tennessee,US,2020-04-25,USTennessee,7070.0,148.0,"Tennessee, US"
12107,12108,Tennessee,US,2020-04-26,USTennessee,7070.0,148.0,"Tennessee, US"
12108,12109,Tennessee,US,2020-04-27,USTennessee,7070.0,148.0,"Tennessee, US"
12109,12110,Tennessee,US,2020-04-28,USTennessee,7070.0,148.0,"Tennessee, US"
12110,12111,Tennessee,US,2020-04-29,USTennessee,7070.0,148.0,"Tennessee, US"
12111,12112,Tennessee,US,2020-04-30,USTennessee,7070.0,148.0,"Tennessee, US"
12112,12113,Tennessee,US,2020-05-01,USTennessee,7070.0,148.0,"Tennessee, US"
12113,12114,Tennessee,US,2020-05-02,USTennessee,7070.0,148.0,"Tennessee, US"
12114,12115,Tennessee,US,2020-05-03,USTennessee,7070.0,148.0,"Tennessee, US"
12115,12116,Tennessee,US,2020-05-04,USTennessee,7070.0,148.0,"Tennessee, US"
12116,12117,Tennessee,US,2020-05-05,USTennessee,7070.0,148.0,"Tennessee, US"
12117,12118,Tennessee,US,2020-05-06,USTennessee,7070.0,148.0,"Tennessee, US"
12118,12119,Tennessee,US,2020-05-07,USTennessee,7070.0,148.0,"Tennessee, US"
12119,12120,Tennessee,US,2020-05-08,USTennessee,7070.0,148.0,"Tennessee, US"
12120,12121,Tennessee,US,2020-05-09,USTennessee,7070.0,148.0,"Tennessee, US"
12121,12122,Tennessee,US,2020-05-10,USTennessee,7070.0,148.0,"Tennessee, US"
12122,12123,Tennessee,US,2020-05-11,USTennessee,7070.0,148.0,"Tennessee, US"
12123,12124,Tennessee,US,2020-05-12,USTennessee,7070.0,148.0,"Tennessee, US"
12124,12125,Tennessee,US,2020-05-13,USTennessee,7070.0,148.0,"Tennessee, US"
12125,12126,Tennessee,US,2020-05-14,USTennessee,7070.0,148.0,"Tennessee, US"
12126,12127,Texas,US,2020-04-02,USTexas,5069.0,77.0,"Texas, US"
12127,12128,Texas,US,2020-04-03,USTexas,5734.0,100.0,"Texas, US"
12128,12129,Texas,US,2020-04-04,USTexas,6567.0,116.0,"Texas, US"
12129,12130,Texas,US,2020-04-05,USTexas,7209.0,136.0,"Texas, US"
12130,12131,Texas,US,2020-04-06,USTexas,8043.0,150.0,"Texas, US"
12131,12132,Texas,US,2020-04-07,USTexas,8925.0,160.0,"Texas, US"
12132,12133,Texas,US,2020-04-08,USTexas,9777.0,189.0,"Texas, US"
12133,12134,Texas,US,2020-04-09,USTexas,11208.0,210.0,"Texas, US"
12134,12135,Texas,US,2020-04-10,USTexas,12105.0,238.0,"Texas, US"
12135,12136,Texas,US,2020-04-11,USTexas,13023.0,266.0,"Texas, US"
12136,12137,Texas,US,2020-04-12,USTexas,13677.0,283.0,"Texas, US"
12137,12138,Texas,US,2020-04-13,USTexas,14275.0,305.0,"Texas, US"
12138,12139,Texas,US,2020-04-14,USTexas,15006.0,342.0,"Texas, US"
12139,12140,Texas,US,2020-04-15,USTexas,15907.0,375.0,"Texas, US"
12140,12141,Texas,US,2020-04-16,USTexas,16876.0,414.0,"Texas, US"
12141,12142,Texas,US,2020-04-17,USTexas,17849.0,451.0,"Texas, US"
12142,12143,Texas,US,2020-04-18,USTexas,18704.0,476.0,"Texas, US"
12143,12144,Texas,US,2020-04-19,USTexas,19260.0,490.0,"Texas, US"
12144,12145,Texas,US,2020-04-20,USTexas,19260.0,490.0,"Texas, US"
12145,12146,Texas,US,2020-04-21,USTexas,19260.0,490.0,"Texas, US"
12146,12147,Texas,US,2020-04-22,USTexas,19260.0,490.0,"Texas, US"
12147,12148,Texas,US,2020-04-23,USTexas,19260.0,490.0,"Texas, US"
12148,12149,Texas,US,2020-04-24,USTexas,19260.0,490.0,"Texas, US"
12149,12150,Texas,US,2020-04-25,USTexas,19260.0,490.0,"Texas, US"
12150,12151,Texas,US,2020-04-26,USTexas,19260.0,490.0,"Texas, US"
12151,12152,Texas,US,2020-04-27,USTexas,19260.0,490.0,"Texas, US"
12152,12153,Texas,US,2020-04-28,USTexas,19260.0,490.0,"Texas, US"
12153,12154,Texas,US,2020-04-29,USTexas,19260.0,490.0,"Texas, US"
12154,12155,Texas,US,2020-04-30,USTexas,19260.0,490.0,"Texas, US"
12155,12156,Texas,US,2020-05-01,USTexas,19260.0,490.0,"Texas, US"
12156,12157,Texas,US,2020-05-02,USTexas,19260.0,490.0,"Texas, US"
12157,12158,Texas,US,2020-05-03,USTexas,19260.0,490.0,"Texas, US"
12158,12159,Texas,US,2020-05-04,USTexas,19260.0,490.0,"Texas, US"
12159,12160,Texas,US,2020-05-05,USTexas,19260.0,490.0,"Texas, US"
12160,12161,Texas,US,2020-05-06,USTexas,19260.0,490.0,"Texas, US"
12161,12162,Texas,US,2020-05-07,USTexas,19260.0,490.0,"Texas, US"
12162,12163,Texas,US,2020-05-08,USTexas,19260.0,490.0,"Texas, US"
12163,12164,Texas,US,2020-05-09,USTexas,19260.0,490.0,"Texas, US"
12164,12165,Texas,US,2020-05-10,USTexas,19260.0,490.0,"Texas, US"
12165,12166,Texas,US,2020-05-11,USTexas,19260.0,490.0,"Texas, US"
12166,12167,Texas,US,2020-05-12,USTexas,19260.0,490.0,"Texas, US"
12167,12168,Texas,US,2020-05-13,USTexas,19260.0,490.0,"Texas, US"
12168,12169,Texas,US,2020-05-14,USTexas,19260.0,490.0,"Texas, US"
12169,12170,Utah,US,2020-04-02,USUtah,1092.0,7.0,"Utah, US"
12170,12171,Utah,US,2020-04-03,USUtah,1255.0,7.0,"Utah, US"
12171,12172,Utah,US,2020-04-04,USUtah,1435.0,8.0,"Utah, US"
12172,12173,Utah,US,2020-04-05,USUtah,1608.0,8.0,"Utah, US"
12173,12174,Utah,US,2020-04-06,USUtah,1685.0,13.0,"Utah, US"
12174,12175,Utah,US,2020-04-07,USUtah,1746.0,13.0,"Utah, US"
12175,12176,Utah,US,2020-04-08,USUtah,1855.0,13.0,"Utah, US"
12176,12177,Utah,US,2020-04-09,USUtah,1856.0,13.0,"Utah, US"
12177,12178,Utah,US,2020-04-10,USUtah,2103.0,17.0,"Utah, US"
12178,12179,Utah,US,2020-04-11,USUtah,2207.0,18.0,"Utah, US"
12179,12180,Utah,US,2020-04-12,USUtah,2303.0,18.0,"Utah, US"
12180,12181,Utah,US,2020-04-13,USUtah,2363.0,13.0,"Utah, US"
12181,12182,Utah,US,2020-04-14,USUtah,2417.0,18.0,"Utah, US"
12182,12183,Utah,US,2020-04-15,USUtah,2548.0,20.0,"Utah, US"
12183,12184,Utah,US,2020-04-16,USUtah,2683.0,20.0,"Utah, US"
12184,12185,Utah,US,2020-04-17,USUtah,2793.0,23.0,"Utah, US"
12185,12186,Utah,US,2020-04-18,USUtah,2917.0,25.0,"Utah, US"
12186,12187,Utah,US,2020-04-19,USUtah,3069.0,27.0,"Utah, US"
12187,12188,Utah,US,2020-04-20,USUtah,3069.0,27.0,"Utah, US"
12188,12189,Utah,US,2020-04-21,USUtah,3069.0,27.0,"Utah, US"
12189,12190,Utah,US,2020-04-22,USUtah,3069.0,27.0,"Utah, US"
12190,12191,Utah,US,2020-04-23,USUtah,3069.0,27.0,"Utah, US"
12191,12192,Utah,US,2020-04-24,USUtah,3069.0,27.0,"Utah, US"
12192,12193,Utah,US,2020-04-25,USUtah,3069.0,27.0,"Utah, US"
12193,12194,Utah,US,2020-04-26,USUtah,3069.0,27.0,"Utah, US"
12194,12195,Utah,US,2020-04-27,USUtah,3069.0,27.0,"Utah, US"
12195,12196,Utah,US,2020-04-28,USUtah,3069.0,27.0,"Utah, US"
12196,12197,Utah,US,2020-04-29,USUtah,3069.0,27.0,"Utah, US"
12197,12198,Utah,US,2020-04-30,USUtah,3069.0,27.0,"Utah, US"
12198,12199,Utah,US,2020-05-01,USUtah,3069.0,27.0,"Utah, US"
12199,12200,Utah,US,2020-05-02,USUtah,3069.0,27.0,"Utah, US"
12200,12201,Utah,US,2020-05-03,USUtah,3069.0,27.0,"Utah, US"
12201,12202,Utah,US,2020-05-04,USUtah,3069.0,27.0,"Utah, US"
12202,12203,Utah,US,2020-05-05,USUtah,3069.0,27.0,"Utah, US"
12203,12204,Utah,US,2020-05-06,USUtah,3069.0,27.0,"Utah, US"
12204,12205,Utah,US,2020-05-07,USUtah,3069.0,27.0,"Utah, US"
12205,12206,Utah,US,2020-05-08,USUtah,3069.0,27.0,"Utah, US"
12206,12207,Utah,US,2020-05-09,USUtah,3069.0,27.0,"Utah, US"
12207,12208,Utah,US,2020-05-10,USUtah,3069.0,27.0,"Utah, US"
12208,12209,Utah,US,2020-05-11,USUtah,3069.0,27.0,"Utah, US"
12209,12210,Utah,US,2020-05-12,USUtah,3069.0,27.0,"Utah, US"
12210,12211,Utah,US,2020-05-13,USUtah,3069.0,27.0,"Utah, US"
12211,12212,Utah,US,2020-05-14,USUtah,3069.0,27.0,"Utah, US"
12212,12213,Vermont,US,2020-04-02,USVermont,338.0,17.0,"Vermont, US"
12213,12214,Vermont,US,2020-04-03,USVermont,389.0,17.0,"Vermont, US"
12214,12215,Vermont,US,2020-04-04,USVermont,461.0,20.0,"Vermont, US"
12215,12216,Vermont,US,2020-04-05,USVermont,512.0,22.0,"Vermont, US"
12216,12217,Vermont,US,2020-04-06,USVermont,543.0,23.0,"Vermont, US"
12217,12218,Vermont,US,2020-04-07,USVermont,575.0,23.0,"Vermont, US"
12218,12219,Vermont,US,2020-04-08,USVermont,605.0,23.0,"Vermont, US"
12219,12220,Vermont,US,2020-04-09,USVermont,628.0,23.0,"Vermont, US"
12220,12221,Vermont,US,2020-04-10,USVermont,679.0,24.0,"Vermont, US"
12221,12222,Vermont,US,2020-04-11,USVermont,711.0,25.0,"Vermont, US"
12222,12223,Vermont,US,2020-04-12,USVermont,727.0,27.0,"Vermont, US"
12223,12224,Vermont,US,2020-04-13,USVermont,748.0,28.0,"Vermont, US"
12224,12225,Vermont,US,2020-04-14,USVermont,752.0,29.0,"Vermont, US"
12225,12226,Vermont,US,2020-04-15,USVermont,759.0,29.0,"Vermont, US"
12226,12227,Vermont,US,2020-04-16,USVermont,774.0,33.0,"Vermont, US"
12227,12228,Vermont,US,2020-04-17,USVermont,779.0,35.0,"Vermont, US"
12228,12229,Vermont,US,2020-04-18,USVermont,803.0,38.0,"Vermont, US"
12229,12230,Vermont,US,2020-04-19,USVermont,813.0,38.0,"Vermont, US"
12230,12231,Vermont,US,2020-04-20,USVermont,813.0,38.0,"Vermont, US"
12231,12232,Vermont,US,2020-04-21,USVermont,813.0,38.0,"Vermont, US"
