,Date,Country_Province,ConfirmedCases,Fatalities
12105,2020-04-24,"Tennessee, US",8080.0,190.0
12106,2020-04-25,"Tennessee, US",8327.0,196.0
12107,2020-04-26,"Tennessee, US",8602.0,202.0
12108,2020-04-27,"Tennessee, US",8798.0,209.0
12109,2020-04-28,"Tennessee, US",9054.0,217.0
12110,2020-04-29,"Tennessee, US",9274.0,224.0
12111,2020-04-30,"Tennessee, US",9517.0,232.0
12112,2020-05-01,"Tennessee, US",9714.0,238.0
12113,2020-05-02,"Tennessee, US",9960.0,245.0
12114,2020-05-03,"Tennessee, US",10235.0,250.0
12115,2020-05-04,"Tennessee, US",10431.0,258.0
12116,2020-05-05,"Tennessee, US",10687.0,266.0
12117,2020-05-06,"Tennessee, US",10908.0,273.0
12118,2020-05-07,"Tennessee, US",11150.0,281.0
12119,2020-05-08,"Tennessee, US",11347.0,287.0
12120,2020-05-09,"Tennessee, US",11594.0,293.0
12121,2020-05-10,"Tennessee, US",11869.0,299.0
12122,2020-05-11,"Tennessee, US",12065.0,307.0
12123,2020-05-12,"Tennessee, US",12321.0,315.0
12124,2020-05-13,"Tennessee, US",12542.0,321.0
12125,2020-05-14,"Tennessee, US",12784.0,330.0
12126,2020-04-02,"Texas, US",5019.0,65.0
12127,2020-04-03,"Texas, US",5861.0,89.0
12128,2020-04-04,"Texas, US",6722.0,112.0
12129,2020-04-05,"Texas, US",7469.0,133.0
12130,2020-04-06,"Texas, US",8280.0,155.0
12131,2020-04-07,"Texas, US",9129.0,179.0
12132,2020-04-08,"Texas, US",10043.0,208.0
12133,2020-04-09,"Texas, US",10986.0,234.0
12134,2020-04-10,"Texas, US",11827.0,258.0
12135,2020-04-11,"Texas, US",12689.0,281.0
12136,2020-04-12,"Texas, US",13436.0,302.0
12137,2020-04-13,"Texas, US",14247.0,324.0
12138,2020-04-14,"Texas, US",15095.0,349.0
12139,2020-04-15,"Texas, US",16010.0,377.0
12140,2020-04-16,"Texas, US",16953.0,403.0
12141,2020-04-17,"Texas, US",17794.0,428.0
12142,2020-04-18,"Texas, US",18656.0,451.0
12143,2020-04-19,"Texas, US",19403.0,472.0
12144,2020-04-20,"Texas, US",20213.0,493.0
12145,2020-04-21,"Texas, US",21062.0,518.0
12146,2020-04-22,"Texas, US",21976.0,546.0
12147,2020-04-23,"Texas, US",22920.0,572.0
12148,2020-04-24,"Texas, US",23761.0,597.0
12149,2020-04-25,"Texas, US",24623.0,620.0
12150,2020-04-26,"Texas, US",25369.0,641.0
12151,2020-04-27,"Texas, US",26180.0,663.0
12152,2020-04-28,"Texas, US",27029.0,687.0
12153,2020-04-29,"Texas, US",27943.0,715.0
12154,2020-04-30,"Texas, US",28886.0,742.0
12155,2020-05-01,"Texas, US",29728.0,766.0
12156,2020-05-02,"Texas, US",30589.0,789.0
12157,2020-05-03,"Texas, US",31336.0,810.0
12158,2020-05-04,"Texas, US",32147.0,832.0
12159,2020-05-05,"Texas, US",32995.0,856.0
12160,2020-05-06,"Texas, US",33910.0,885.0
12161,2020-05-07,"Texas, US",34853.0,911.0
12162,2020-05-08,"Texas, US",35694.0,935.0
12163,2020-05-09,"Texas, US",36556.0,958.0
12164,2020-05-10,"Texas, US",37303.0,979.0
12165,2020-05-11,"Texas, US",38114.0,1001.0
12166,2020-05-12,"Texas, US",38962.0,1025.0
12167,2020-05-13,"Texas, US",39876.0,1054.0
12168,2020-05-14,"Texas, US",40820.0,1080.0
12169,2020-04-02,"Utah, US",1130.0,6.0
12170,2020-04-03,"Utah, US",1273.0,8.0
12171,2020-04-04,"Utah, US",1416.0,9.0
12172,2020-04-05,"Utah, US",1536.0,10.0
12173,2020-04-06,"Utah, US",1620.0,11.0
12174,2020-04-07,"Utah, US",1697.0,12.0
12175,2020-04-08,"Utah, US",1780.0,13.0
12176,2020-04-09,"Utah, US",1899.0,14.0
12177,2020-04-10,"Utah, US",2042.0,15.0
12178,2020-04-11,"Utah, US",2185.0,16.0
12179,2020-04-12,"Utah, US",2306.0,17.0
12180,2020-04-13,"Utah, US",2389.0,18.0
12181,2020-04-14,"Utah, US",2467.0,19.0
12182,2020-04-15,"Utah, US",2549.0,20.0
12183,2020-04-16,"Utah, US",2669.0,21.0
12184,2020-04-17,"Utah, US",2812.0,23.0
12185,2020-04-18,"Utah, US",2955.0,24.0
12186,2020-04-19,"Utah, US",3075.0,25.0
12187,2020-04-20,"Utah, US",3158.0,26.0
12188,2020-04-21,"Utah, US",3236.0,27.0
12189,2020-04-22,"Utah, US",3319.0,28.0
12190,2020-04-23,"Utah, US",3438.0,29.0
12191,2020-04-24,"Utah, US",3581.0,30.0
12192,2020-04-25,"Utah, US",3724.0,31.0
12193,2020-04-26,"Utah, US",3844.0,32.0
12194,2020-04-27,"Utah, US",3928.0,33.0
12195,2020-04-28,"Utah, US",4005.0,34.0
12196,2020-04-29,"Utah, US",4088.0,35.0
12197,2020-04-30,"Utah, US",4208.0,36.0
12198,2020-05-01,"Utah, US",4350.0,38.0
12199,2020-05-02,"Utah, US",4493.0,39.0
12200,2020-05-03,"Utah, US",4614.0,40.0
12201,2020-05-04,"Utah, US",4697.0,41.0
12202,2020-05-05,"Utah, US",4775.0,42.0
12203,2020-05-06,"Utah, US",4857.0,43.0
12204,2020-05-07,"Utah, US",4977.0,44.0
12205,2020-05-08,"Utah, US",5120.0,45.0
12206,2020-05-09,"Utah, US",5263.0,46.0
12207,2020-05-10,"Utah, US",5383.0,47.0
12208,2020-05-11,"Utah, US",5466.0,48.0
12209,2020-05-12,"Utah, US",5544.0,49.0
12210,2020-05-13,"Utah, US",5627.0,50.0
12211,2020-05-14,"Utah, US",5746.0,51.0
12212,2020-04-02,"Vermont, US",395.0,16.0
12213,2020-04-03,"Vermont, US",428.0,18.0
12214,2020-04-04,"Vermont, US",463.0,20.0
12215,2020-04-05,"Vermont, US",493.0,21.0
12216,2020-04-06,"Vermont, US",523.0,21.0
12217,2020-04-07,"Vermont, US",545.0,22.0
12218,2020-04-08,"Vermont, US",565.0,23.0
12219,2020-04-09,"Vermont, US",589.0,24.0
12220,2020-04-10,"Vermont, US",623.0,26.0
12221,2020-04-11,"Vermont, US",657.0,28.0
12222,2020-04-12,"Vermont, US",688.0,29.0
12223,2020-04-13,"Vermont, US",717.0,29.0
12224,2020-04-14,"Vermont, US",740.0,30.0
12225,2020-04-15,"Vermont, US",759.0,31.0
12226,2020-04-16,"Vermont, US",783.0,32.0
12227,2020-04-17,"Vermont, US",817.0,34.0
12228,2020-04-18,"Vermont, US",852.0,36.0
12229,2020-04-19,"Vermont, US",882.0,37.0
12230,2020-04-20,"Vermont, US",911.0,37.0
12231,2020-04-21,"Vermont, US",934.0,38.0
12232,2020-04-22,"Vermont, US",953.0,39.0
12233,2020-04-23,"Vermont, US",978.0,40.0
12234,2020-04-24,"Vermont, US",1011.0,42.0
12235,2020-04-25,"Vermont, US",1046.0,44.0
12236,2020-04-26,"Vermont, US",1076.0,45.0
12237,2020-04-27,"Vermont, US",1105.0,45.0
12238,2020-04-28,"Vermont, US",1128.0,46.0
12239,2020-04-29,"Vermont, US",1148.0,47.0
12240,2020-04-30,"Vermont, US",1172.0,48.0
12241,2020-05-01,"Vermont, US",1205.0,50.0
12242,2020-05-02,"Vermont, US",1240.0,52.0
12243,2020-05-03,"Vermont, US",1271.0,53.0
12244,2020-05-04,"Vermont, US",1300.0,53.0
12245,2020-05-05,"Vermont, US",1323.0,54.0
12246,2020-05-06,"Vermont, US",1342.0,55.0
12247,2020-05-07,"Vermont, US",1366.0,56.0
12248,2020-05-08,"Vermont, US",1400.0,58.0
12249,2020-05-09,"Vermont, US",1435.0,60.0
12250,2020-05-10,"Vermont, US",1465.0,61.0
12251,2020-05-11,"Vermont, US",1494.0,61.0
12252,2020-05-12,"Vermont, US",1517.0,62.0
12253,2020-05-13,"Vermont, US",1536.0,63.0
12254,2020-05-14,"Vermont, US",1560.0,64.0
12255,2020-04-02,"Virgin Islands, US",35.0,-0.0
12256,2020-04-03,"Virgin Islands, US",37.0,0.0
12257,2020-04-04,"Virgin Islands, US",39.0,0.0
12258,2020-04-05,"Virgin Islands, US",41.0,1.0
12259,2020-04-06,"Virgin Islands, US",42.0,1.0
12260,2020-04-07,"Virgin Islands, US",42.0,1.0
12261,2020-04-08,"Virgin Islands, US",43.0,1.0
12262,2020-04-09,"Virgin Islands, US",44.0,1.0
12263,2020-04-10,"Virgin Islands, US",46.0,1.0
12264,2020-04-11,"Virgin Islands, US",48.0,1.0
12265,2020-04-12,"Virgin Islands, US",49.0,1.0
12266,2020-04-13,"Virgin Islands, US",50.0,1.0
12267,2020-04-14,"Virgin Islands, US",50.0,1.0
12268,2020-04-15,"Virgin Islands, US",51.0,2.0
12269,2020-04-16,"Virgin Islands, US",52.0,2.0
12270,2020-04-17,"Virgin Islands, US",54.0,2.0
12271,2020-04-18,"Virgin Islands, US",56.0,2.0
12272,2020-04-19,"Virgin Islands, US",57.0,2.0
12273,2020-04-20,"Virgin Islands, US",58.0,2.0
12274,2020-04-21,"Virgin Islands, US",59.0,2.0
12275,2020-04-22,"Virgin Islands, US",59.0,2.0
12276,2020-04-23,"Virgin Islands, US",60.0,2.0
12277,2020-04-24,"Virgin Islands, US",62.0,3.0
12278,2020-04-25,"Virgin Islands, US",64.0,3.0
12279,2020-04-26,"Virgin Islands, US",65.0,3.0
12280,2020-04-27,"Virgin Islands, US",66.0,3.0
12281,2020-04-28,"Virgin Islands, US",67.0,3.0
12282,2020-04-29,"Virgin Islands, US",67.0,3.0
12283,2020-04-30,"Virgin Islands, US",68.0,3.0
12284,2020-05-01,"Virgin Islands, US",70.0,4.0
12285,2020-05-02,"Virgin Islands, US",72.0,4.0
12286,2020-05-03,"Virgin Islands, US",73.0,4.0
12287,2020-05-04,"Virgin Islands, US",74.0,4.0
12288,2020-05-05,"Virgin Islands, US",75.0,4.0
12289,2020-05-06,"Virgin Islands, US",75.0,4.0
12290,2020-05-07,"Virgin Islands, US",76.0,4.0
12291,2020-05-08,"Virgin Islands, US",78.0,4.0
12292,2020-05-09,"Virgin Islands, US",80.0,5.0
12293,2020-05-10,"Virgin Islands, US",81.0,5.0
12294,2020-05-11,"Virgin Islands, US",82.0,5.0
12295,2020-05-12,"Virgin Islands, US",83.0,5.0
12296,2020-05-13,"Virgin Islands, US",83.0,5.0
12297,2020-05-14,"Virgin Islands, US",84.0,5.0
12298,2020-04-02,"Virginia, US",1526.0,24.0
12299,2020-04-03,"Virginia, US",1943.0,37.0
12300,2020-04-04,"Virginia, US",2372.0,51.0
12301,2020-04-05,"Virginia, US",2738.0,62.0
12302,2020-04-06,"Virginia, US",3078.0,70.0
12303,2020-04-07,"Virginia, US",3473.0,82.0
12304,2020-04-08,"Virginia, US",3861.0,99.0
12305,2020-04-09,"Virginia, US",4250.0,116.0
12306,2020-04-10,"Virginia, US",4667.0,129.0
12307,2020-04-11,"Virginia, US",5096.0,143.0
12308,2020-04-12,"Virginia, US",5462.0,154.0
12309,2020-04-13,"Virginia, US",5802.0,162.0
12310,2020-04-14,"Virginia, US",6197.0,174.0
12311,2020-04-15,"Virginia, US",6585.0,191.0
12312,2020-04-16,"Virginia, US",6974.0,208.0
12313,2020-04-17,"Virginia, US",7391.0,221.0
12314,2020-04-18,"Virginia, US",7820.0,235.0
12315,2020-04-19,"Virginia, US",8186.0,246.0
12316,2020-04-20,"Virginia, US",8526.0,254.0
12317,2020-04-21,"Virginia, US",8921.0,266.0
12318,2020-04-22,"Virginia, US",9309.0,283.0
12319,2020-04-23,"Virginia, US",9698.0,300.0
12320,2020-04-24,"Virginia, US",10115.0,313.0
12321,2020-04-25,"Virginia, US",10544.0,327.0
12322,2020-04-26,"Virginia, US",10909.0,338.0
12323,2020-04-27,"Virginia, US",11249.0,347.0
12324,2020-04-28,"Virginia, US",11645.0,358.0
12325,2020-04-29,"Virginia, US",12032.0,375.0
12326,2020-04-30,"Virginia, US",12422.0,392.0
12327,2020-05-01,"Virginia, US",12839.0,405.0
12328,2020-05-02,"Virginia, US",13268.0,419.0
12329,2020-05-03,"Virginia, US",13633.0,430.0
12330,2020-05-04,"Virginia, US",13973.0,439.0
12331,2020-05-05,"Virginia, US",14369.0,450.0
12332,2020-05-06,"Virginia, US",14756.0,467.0
12333,2020-05-07,"Virginia, US",15146.0,484.0
12334,2020-05-08,"Virginia, US",15563.0,497.0
12335,2020-05-09,"Virginia, US",15991.0,511.0
12336,2020-05-10,"Virginia, US",16357.0,522.0
12337,2020-05-11,"Virginia, US",16697.0,531.0
12338,2020-05-12,"Virginia, US",17092.0,542.0
12339,2020-05-13,"Virginia, US",17480.0,559.0
12340,2020-05-14,"Virginia, US",17869.0,576.0
12341,2020-04-02,"Washington, US",6687.0,281.0
12342,2020-04-03,"Washington, US",7085.0,303.0
12343,2020-04-04,"Washington, US",7472.0,324.0
12344,2020-04-05,"Washington, US",7836.0,343.0
12345,2020-04-06,"Washington, US",8146.0,364.0
12346,2020-04-07,"Washington, US",8440.0,386.0
12347,2020-04-08,"Washington, US",8676.0,408.0
12348,2020-04-09,"Washington, US",9068.0,433.0
12349,2020-04-10,"Washington, US",9465.0,455.0
12350,2020-04-11,"Washington, US",9852.0,476.0
12351,2020-04-12,"Washington, US",10217.0,495.0
12352,2020-04-13,"Washington, US",10527.0,517.0
12353,2020-04-14,"Washington, US",10820.0,539.0
12354,2020-04-15,"Washington, US",11056.0,560.0
12355,2020-04-16,"Washington, US",11448.0,586.0
12356,2020-04-17,"Washington, US",11846.0,608.0
12357,2020-04-18,"Washington, US",12233.0,629.0
12358,2020-04-19,"Washington, US",12597.0,648.0
12359,2020-04-20,"Washington, US",12907.0,669.0
12360,2020-04-21,"Washington, US",13201.0,691.0
12361,2020-04-22,"Washington, US",13437.0,713.0
12362,2020-04-23,"Washington, US",13829.0,738.0
12363,2020-04-24,"Washington, US",14226.0,760.0
12364,2020-04-25,"Washington, US",14613.0,781.0
12365,2020-04-26,"Washington, US",14978.0,800.0
12366,2020-04-27,"Washington, US",15288.0,822.0
12367,2020-04-28,"Washington, US",15581.0,844.0
12368,2020-04-29,"Washington, US",15817.0,865.0
12369,2020-04-30,"Washington, US",16209.0,891.0
12370,2020-05-01,"Washington, US",16607.0,913.0
12371,2020-05-02,"Washington, US",16994.0,934.0
12372,2020-05-03,"Washington, US",17358.0,953.0
12373,2020-05-04,"Washington, US",17668.0,974.0
12374,2020-05-05,"Washington, US",17962.0,996.0
12375,2020-05-06,"Washington, US",18198.0,1018.0
12376,2020-05-07,"Washington, US",18590.0,1043.0
12377,2020-05-08,"Washington, US",18987.0,1065.0
12378,2020-05-09,"Washington, US",19374.0,1086.0
12379,2020-05-10,"Washington, US",19739.0,1105.0
12380,2020-05-11,"Washington, US",20049.0,1127.0
12381,2020-05-12,"Washington, US",20342.0,1149.0
12382,2020-05-13,"Washington, US",20578.0,1170.0
12383,2020-05-14,"Washington, US",20970.0,1196.0
12384,2020-04-02,"West Virginia, US",225.0,0.0
12385,2020-04-03,"West Virginia, US",262.0,1.0
12386,2020-04-04,"West Virginia, US",293.0,2.0
12387,2020-04-05,"West Virginia, US",333.0,3.0
12388,2020-04-06,"West Virginia, US",365.0,4.0
12389,2020-04-07,"West Virginia, US",405.0,4.0
12390,2020-04-08,"West Virginia, US",450.0,5.0
12391,2020-04-09,"West Virginia, US",486.0,6.0
12392,2020-04-10,"West Virginia, US",523.0,7.0
12393,2020-04-11,"West Virginia, US",554.0,8.0
12394,2020-04-12,"West Virginia, US",594.0,9.0
12395,2020-04-13,"West Virginia, US",626.0,10.0
12396,2020-04-14,"West Virginia, US",666.0,10.0
12397,2020-04-15,"West Virginia, US",711.0,11.0
12398,2020-04-16,"West Virginia, US",747.0,12.0
12399,2020-04-17,"West Virginia, US",784.0,13.0
12400,2020-04-18,"West Virginia, US",815.0,14.0
12401,2020-04-19,"West Virginia, US",855.0,15.0
12402,2020-04-20,"West Virginia, US",887.0,15.0
12403,2020-04-21,"West Virginia, US",927.0,16.0
12404,2020-04-22,"West Virginia, US",972.0,17.0
12405,2020-04-23,"West Virginia, US",1008.0,18.0
12406,2020-04-24,"West Virginia, US",1045.0,19.0
12407,2020-04-25,"West Virginia, US",1076.0,20.0
12408,2020-04-26,"West Virginia, US",1116.0,21.0
12409,2020-04-27,"West Virginia, US",1148.0,21.0
12410,2020-04-28,"West Virginia, US",1188.0,22.0
12411,2020-04-29,"West Virginia, US",1233.0,23.0
12412,2020-04-30,"West Virginia, US",1269.0,24.0
12413,2020-05-01,"West Virginia, US",1306.0,25.0
12414,2020-05-02,"West Virginia, US",1337.0,26.0
12415,2020-05-03,"West Virginia, US",1377.0,27.0
12416,2020-05-04,"West Virginia, US",1409.0,27.0
12417,2020-05-05,"West Virginia, US",1449.0,28.0
12418,2020-05-06,"West Virginia, US",1494.0,29.0
12419,2020-05-07,"West Virginia, US",1530.0,30.0
12420,2020-05-08,"West Virginia, US",1567.0,31.0
12421,2020-05-09,"West Virginia, US",1598.0,32.0
12422,2020-05-10,"West Virginia, US",1638.0,32.0
12423,2020-05-11,"West Virginia, US",1670.0,33.0
12424,2020-05-12,"West Virginia, US",1710.0,34.0
12425,2020-05-13,"West Virginia, US",1755.0,35.0
12426,2020-05-14,"West Virginia, US",1790.0,36.0
12427,2020-04-02,"Wisconsin, US",1786.0,38.0
12428,2020-04-03,"Wisconsin, US",1966.0,49.0
12429,2020-04-04,"Wisconsin, US",2119.0,58.0
12430,2020-04-05,"Wisconsin, US",2277.0,69.0
12431,2020-04-06,"Wisconsin, US",2397.0,80.0
12432,2020-04-07,"Wisconsin, US",2530.0,92.0
12433,2020-04-08,"Wisconsin, US",2673.0,104.0
12434,2020-04-09,"Wisconsin, US",2837.0,115.0
12435,2020-04-10,"Wisconsin, US",3018.0,126.0
12436,2020-04-11,"Wisconsin, US",3171.0,135.0
12437,2020-04-12,"Wisconsin, US",3329.0,146.0
12438,2020-04-13,"Wisconsin, US",3449.0,157.0
12439,2020-04-14,"Wisconsin, US",3582.0,169.0
12440,2020-04-15,"Wisconsin, US",3725.0,181.0
12441,2020-04-16,"Wisconsin, US",3889.0,192.0
12442,2020-04-17,"Wisconsin, US",4070.0,203.0
12443,2020-04-18,"Wisconsin, US",4223.0,213.0
12444,2020-04-19,"Wisconsin, US",4380.0,223.0
12445,2020-04-20,"Wisconsin, US",4501.0,234.0
12446,2020-04-21,"Wisconsin, US",4634.0,247.0
12447,2020-04-22,"Wisconsin, US",4777.0,258.0
12448,2020-04-23,"Wisconsin, US",4941.0,269.0
12449,2020-04-24,"Wisconsin, US",5122.0,281.0
12450,2020-04-25,"Wisconsin, US",5275.0,290.0
12451,2020-04-26,"Wisconsin, US",5432.0,301.0
12452,2020-04-27,"Wisconsin, US",5553.0,312.0
12453,2020-04-28,"Wisconsin, US",5685.0,324.0
12454,2020-04-29,"Wisconsin, US",5829.0,335.0
12455,2020-04-30,"Wisconsin, US",5993.0,347.0
12456,2020-05-01,"Wisconsin, US",6174.0,358.0
12457,2020-05-02,"Wisconsin, US",6326.0,367.0
12458,2020-05-03,"Wisconsin, US",6484.0,378.0
12459,2020-05-04,"Wisconsin, US",6605.0,389.0
12460,2020-05-05,"Wisconsin, US",6737.0,401.0
12461,2020-05-06,"Wisconsin, US",6881.0,413.0
12462,2020-05-07,"Wisconsin, US",7045.0,424.0
12463,2020-05-08,"Wisconsin, US",7225.0,435.0
12464,2020-05-09,"Wisconsin, US",7378.0,445.0
12465,2020-05-10,"Wisconsin, US",7536.0,455.0
12466,2020-05-11,"Wisconsin, US",7656.0,466.0
12467,2020-05-12,"Wisconsin, US",7789.0,478.0
12468,2020-05-13,"Wisconsin, US",7933.0,490.0
12469,2020-05-14,"Wisconsin, US",8097.0,501.0
12470,2020-04-02,"Wyoming, US",156.0,-0.0
12471,2020-04-03,"Wyoming, US",168.0,-0.0
12472,2020-04-04,"Wyoming, US",182.0,-0.0
12473,2020-04-05,"Wyoming, US",192.0,-0.0
12474,2020-04-06,"Wyoming, US",200.0,0.0
12475,2020-04-07,"Wyoming, US",207.0,0.0
12476,2020-04-08,"Wyoming, US",214.0,0.0
12477,2020-04-09,"Wyoming, US",225.0,1.0
12478,2020-04-10,"Wyoming, US",238.0,1.0
12479,2020-04-11,"Wyoming, US",252.0,1.0
12480,2020-04-12,"Wyoming, US",262.0,1.0
12481,2020-04-13,"Wyoming, US",269.0,1.0
12482,2020-04-14,"Wyoming, US",277.0,1.0
12483,2020-04-15,"Wyoming, US",284.0,1.0
12484,2020-04-16,"Wyoming, US",295.0,1.0
12485,2020-04-17,"Wyoming, US",308.0,1.0
12486,2020-04-18,"Wyoming, US",322.0,2.0
12487,2020-04-19,"Wyoming, US",331.0,2.0
12488,2020-04-20,"Wyoming, US",339.0,2.0
12489,2020-04-21,"Wyoming, US",346.0,2.0
12490,2020-04-22,"Wyoming, US",354.0,2.0
12491,2020-04-23,"Wyoming, US",365.0,2.0
12492,2020-04-24,"Wyoming, US",377.0,2.0
12493,2020-04-25,"Wyoming, US",391.0,2.0
12494,2020-04-26,"Wyoming, US",401.0,3.0
12495,2020-04-27,"Wyoming, US",409.0,3.0
12496,2020-04-28,"Wyoming, US",416.0,3.0
12497,2020-04-29,"Wyoming, US",423.0,3.0
12498,2020-04-30,"Wyoming, US",434.0,3.0
12499,2020-05-01,"Wyoming, US",447.0,3.0
12500,2020-05-02,"Wyoming, US",461.0,3.0
12501,2020-05-03,"Wyoming, US",471.0,3.0
12502,2020-05-04,"Wyoming, US",478.0,4.0
12503,2020-05-05,"Wyoming, US",486.0,4.0
12504,2020-05-06,"Wyoming, US",493.0,4.0
12505,2020-05-07,"Wyoming, US",504.0,4.0
12506,2020-05-08,"Wyoming, US",516.0,4.0
12507,2020-05-09,"Wyoming, US",531.0,4.0
12508,2020-05-10,"Wyoming, US",540.0,4.0
12509,2020-05-11,"Wyoming, US",548.0,4.0
12510,2020-05-12,"Wyoming, US",555.0,5.0
12511,2020-05-13,"Wyoming, US",563.0,5.0
12512,2020-05-14,"Wyoming, US",574.0,5.0
12513,2020-04-02,Uganda,47.0,0.0
12514,2020-04-03,Uganda,48.0,0.0
12515,2020-04-04,Uganda,49.0,0.0
12516,2020-04-05,Uganda,49.0,0.0
12517,2020-04-06,Uganda,50.0,0.0
12518,2020-04-07,Uganda,51.0,0.0
12519,2020-04-08,Uganda,51.0,0.0
12520,2020-04-09,Uganda,51.0,0.0
12521,2020-04-10,Uganda,52.0,0.0
12522,2020-04-11,Uganda,53.0,0.0
12523,2020-04-12,Uganda,53.0,0.0
12524,2020-04-13,Uganda,54.0,0.0
12525,2020-04-14,Uganda,55.0,0.0
12526,2020-04-15,Uganda,55.0,0.0
12527,2020-04-16,Uganda,55.0,0.0
12528,2020-04-17,Uganda,56.0,0.0
12529,2020-04-18,Uganda,57.0,0.0
12530,2020-04-19,Uganda,57.0,0.0
12531,2020-04-20,Uganda,58.0,0.0
12532,2020-04-21,Uganda,59.0,0.0
12533,2020-04-22,Uganda,59.0,0.0
12534,2020-04-23,Uganda,59.0,0.0
12535,2020-04-24,Uganda,60.0,0.0
12536,2020-04-25,Uganda,61.0,0.0
12537,2020-04-26,Uganda,61.0,0.0
12538,2020-04-27,Uganda,62.0,0.0
12539,2020-04-28,Uganda,62.0,0.0
12540,2020-04-29,Uganda,63.0,0.0
12541,2020-04-30,Uganda,63.0,0.0
12542,2020-05-01,Uganda,64.0,0.0
12543,2020-05-02,Uganda,64.0,0.0
12544,2020-05-03,Uganda,65.0,0.0
12545,2020-05-04,Uganda,66.0,0.0
12546,2020-05-05,Uganda,66.0,0.0
12547,2020-05-06,Uganda,66.0,0.0
12548,2020-05-07,Uganda,67.0,0.0
12549,2020-05-08,Uganda,68.0,0.0
12550,2020-05-09,Uganda,68.0,0.0
12551,2020-05-10,Uganda,69.0,0.0
12552,2020-05-11,Uganda,69.0,0.0
12553,2020-05-12,Uganda,70.0,0.0
12554,2020-05-13,Uganda,70.0,0.0
12555,2020-05-14,Uganda,71.0,0.0
12556,2020-04-02,Ukraine,559.0,17.0
12557,2020-04-03,Ukraine,835.0,24.0
12558,2020-04-04,Ukraine,1099.0,31.0
12559,2020-04-05,Ukraine,1335.0,38.0
12560,2020-04-06,Ukraine,1523.0,44.0
12561,2020-04-07,Ukraine,1770.0,51.0
12562,2020-04-08,Ukraine,2059.0,59.0
12563,2020-04-09,Ukraine,2327.0,65.0
12564,2020-04-10,Ukraine,2603.0,73.0
12565,2020-04-11,Ukraine,2867.0,79.0
12566,2020-04-12,Ukraine,3103.0,86.0
12567,2020-04-13,Ukraine,3291.0,92.0
12568,2020-04-14,Ukraine,3538.0,100.0
12569,2020-04-15,Ukraine,3827.0,107.0
12570,2020-04-16,Ukraine,4096.0,114.0
12571,2020-04-17,Ukraine,4371.0,121.0
12572,2020-04-18,Ukraine,4635.0,128.0
12573,2020-04-19,Ukraine,4871.0,134.0
12574,2020-04-20,Ukraine,5059.0,141.0
12575,2020-04-21,Ukraine,5306.0,148.0
12576,2020-04-22,Ukraine,5595.0,156.0
12577,2020-04-23,Ukraine,5864.0,162.0
12578,2020-04-24,Ukraine,6139.0,169.0
12579,2020-04-25,Ukraine,6403.0,176.0
12580,2020-04-26,Ukraine,6639.0,183.0
12581,2020-04-27,Ukraine,6827.0,189.0
12582,2020-04-28,Ukraine,7074.0,197.0
12583,2020-04-29,Ukraine,7364.0,204.0
12584,2020-04-30,Ukraine,7632.0,211.0
12585,2020-05-01,Ukraine,7907.0,218.0
12586,2020-05-02,Ukraine,8171.0,224.0
12587,2020-05-03,Ukraine,8407.0,231.0
12588,2020-05-04,Ukraine,8595.0,238.0
12589,2020-05-05,Ukraine,8842.0,245.0
12590,2020-05-06,Ukraine,9132.0,253.0
12591,2020-05-07,Ukraine,9400.0,259.0
12592,2020-05-08,Ukraine,9675.0,266.0
12593,2020-05-09,Ukraine,9939.0,273.0
12594,2020-05-10,Ukraine,10175.0,280.0
12595,2020-05-11,Ukraine,10363.0,286.0
12596,2020-05-12,Ukraine,10610.0,293.0
12597,2020-05-13,Ukraine,10900.0,301.0
12598,2020-05-14,Ukraine,11168.0,308.0
12599,2020-04-02,United Arab Emirates,857.0,5.0
12600,2020-04-03,United Arab Emirates,1178.0,7.0
12601,2020-04-04,United Arab Emirates,1465.0,9.0
12602,2020-04-05,United Arab Emirates,1807.0,11.0
12603,2020-04-06,United Arab Emirates,2161.0,13.0
12604,2020-04-07,United Arab Emirates,2534.0,15.0
12605,2020-04-08,United Arab Emirates,2928.0,17.0
12606,2020-04-09,United Arab Emirates,3268.0,19.0
12607,2020-04-10,United Arab Emirates,3589.0,21.0
12608,2020-04-11,United Arab Emirates,3876.0,22.0
12609,2020-04-12,United Arab Emirates,4218.0,24.0
12610,2020-04-13,United Arab Emirates,4572.0,26.0
12611,2020-04-14,United Arab Emirates,4945.0,28.0
12612,2020-04-15,United Arab Emirates,5339.0,31.0
12613,2020-04-16,United Arab Emirates,5678.0,32.0
12614,2020-04-17,United Arab Emirates,6000.0,34.0
12615,2020-04-18,United Arab Emirates,6287.0,36.0
12616,2020-04-19,United Arab Emirates,6628.0,38.0
12617,2020-04-20,United Arab Emirates,6983.0,40.0
12618,2020-04-21,United Arab Emirates,7356.0,42.0
12619,2020-04-22,United Arab Emirates,7750.0,44.0
12620,2020-04-23,United Arab Emirates,8089.0,46.0
12621,2020-04-24,United Arab Emirates,8411.0,48.0
12622,2020-04-25,United Arab Emirates,8698.0,49.0
12623,2020-04-26,United Arab Emirates,9039.0,51.0
12624,2020-04-27,United Arab Emirates,9394.0,53.0
12625,2020-04-28,United Arab Emirates,9766.0,56.0
12626,2020-04-29,United Arab Emirates,10161.0,58.0
12627,2020-04-30,United Arab Emirates,10500.0,60.0
